zip_file,date,year,month,day,doy,doy_bin_label,doy_bin_center,group_id,group_code,group_label,index,n_valid_pixels,date_min,date_q10,date_median,date_q90,date_max,date_mean
SdV_2017-07-31_no_clouds.zip,2017-07-31,2017,7,31,212,211-240,226,1,BR_OTHER_MIX,Fir/other or strongly mixed stand,NBR,13912,0.2761322259902954,0.6197524070739746,0.679871678352356,0.7246436476707458,0.8057395219802856,0.6748080849647522
SdV_2017-07-31_no_clouds.zip,2017-07-31,2017,7,31,212,211-240,226,1,BR_OTHER_MIX,Fir/other or strongly mixed stand,NDRE,13912,0.45801910758018494,0.6340968608856201,0.6808064579963684,0.7158259153366089,0.7728281021118164,0.6773023009300232
SdV_2017-07-31_no_clouds.zip,2017-07-31,2017,7,31,212,211-240,226,2,FA_DOM_MIXED,Beech-dominated mixed (fir/other),NDVI,21214,0.4859481453895569,0.8349435925483704,0.8947348594665527,0.9139902591705322,0.9312520027160645,0.88224858045578
SdV_2017-07-31_no_clouds.zip,2017-07-31,2017,7,31,212,211-240,226,2,FA_DOM_MIXED,Beech-dominated mixed (fir/other),NDMI,21214,-0.10639972239732742,0.27709847688674927,0.36954689025878906,0.43079063296318054,0.5622938871383667,0.36015862226486206
SdV_2017-07-31_no_clouds.zip,2017-07-31,2017,7,31,212,211-240,226,2,FA_DOM_MIXED,Beech-dominated mixed (fir/other),NBR,21214,0.176816925406456,0.5917753577232361,0.6689760088920593,0.7105545997619629,0.7795469760894775,0.6578348278999329
SdV_2017-07-31_no_clouds.zip,2017-07-31,2017,7,31,212,211-240,226,2,FA_DOM_MIXED,Beech-dominated mixed (fir/other),NDRE,21214,0.4249253273010254,0.6098029017448425,0.6849367618560791,0.7209761738777161,0.7676235437393188,0.6748101711273193
SdV_2017-07-31_no_clouds.zip,2017-07-31,2017,7,31,212,211-240,226,3,FA_DOM_MO,Beech-dominated beech–spruce,NDVI,34591,0.5266554951667786,0.8474847078323364,0.903070330619812,0.9204630851745605,0.9630163908004761,0.8923517465591431
SdV_2017-07-31_no_clouds.zip,2017-07-31,2017,7,31,212,211-240,226,3,FA_DOM_MO,Beech-dominated beech–spruce,NDMI,34591,-0.08492887020111084,0.2752573788166046,0.36787861585617065,0.42386913299560547,0.5584738254547119,0.3578844666481018
SdV_2017-07-31_no_clouds.zip,2017-07-31,2017,7,31,212,211-240,226,3,FA_DOM_MO,Beech-dominated beech–spruce,NBR,34591,0.15598270297050476,0.5975381135940552,0.671522855758667,0.7091695070266724,0.7854431867599487,0.6611354947090149
SdV_2017-07-31_no_clouds.zip,2017-07-31,2017,7,31,212,211-240,226,3,FA_DOM_MO,Beech-dominated beech–spruce,NDRE,34591,0.34853240847587585,0.6140393614768982,0.6897760629653931,0.7246625423431396,0.7709034085273743,0.6781998872756958
