group_code,group_label,index,doy_bin_label,doy_bin_center,n_dates,support_pixels_total,env_q_low,env_q_med,env_q_high,curve_min,curve_med,curve_max,median_of_date_q10,median_of_date_q90,min_of_date_min,max_of_date_max
MO_DOM_FA,Spruce-dominated spruce–beech,NDMI,151-180,166,1,42608,0.39933741092681885,0.39933741092681885,0.39933741092681885,0.39933741092681885,0.39933741092681885,0.39933741092681885,0.30347588658332825,0.45334839820861816,-0.1829405128955841,0.5445532202720642
MO_DOM_FA,Spruce-dominated spruce–beech,NDMI,181-210,196,6,249144,0.3671503812074661,0.3753642141819,0.40704330801963806,0.3644106984138489,0.3753642141819,0.42384272813796997,0.2674313932657242,0.4397711008787155,-0.7311753630638123,0.6468076109886169
MO_DOM_FA,Spruce-dominated spruce–beech,NDMI,211-240,226,9,375972,0.3738227367401123,0.3954545855522156,0.4072061896324158,0.37280941009521484,0.3954545855522156,0.41169482469558716,0.30324867367744446,0.4606403112411499,-0.5548294186592102,0.6199929714202881
MO_DOM_FA,Spruce-dominated spruce–beech,NDMI,241-270,256,2,85205,0.3618877291679382,0.3771536946296692,0.39241966009140017,0.3580712378025055,0.3771536946296692,0.3962361514568329,0.2564324289560318,0.44545747339725494,-0.5361113548278809,0.5990951061248779
MO_DOM_FA,Spruce-dominated spruce–beech,NDMI,271-300,286,10,420827,0.2584129676222801,0.3772590607404709,0.4274860918521881,0.22675950825214386,0.3772590607404709,0.4363059997558594,0.22557150572538376,0.4860530346632004,-0.5735635757446289,0.6894927024841309
MO_DOM_FA,Spruce-dominated spruce–beech,NDMI,301-330,316,6,236862,0.30068492889404297,0.3168633133172989,0.34299372136592865,0.2989377975463867,0.3168633133172989,0.34829023480415344,0.07161960005760193,0.4856981933116913,-0.5510034561157227,0.6951219439506531
MO_DOM_FA,Spruce-dominated spruce–beech,NDRE,061-090,76,1,40342,0.5146276354789734,0.5146276354789734,0.5146276354789734,0.5146276354789734,0.5146276354789734,0.5146276354789734,0.34137773513793945,0.6198410987854004,0.018918918445706367,0.7628594636917114
MO_DOM_FA,Spruce-dominated spruce–beech,NDRE,091-120,106,1,42295,0.4590368866920471,0.4590368866920471,0.4590368866920471,0.4590368866920471,0.4590368866920471,0.4590368866920471,0.3565185070037842,0.5471938848495483,0.08512341231107712,0.6523481607437134
MO_DOM_FA,Spruce-dominated spruce–beech,NDRE,121-150,136,5,196369,0.4319697439670563,0.4474716782569885,0.4905360460281372,0.42163512110710144,0.4474716782569885,0.4920145273208618,0.34771040081977844,0.5284233093261719,-0.01987883448600769,0.6806710362434387
MO_DOM_FA,Spruce-dominated spruce–beech,NDRE,151-180,166,1,42608,0.6641793251037598,0.6641793251037598,0.6641793251037598,0.6641793251037598,0.6641793251037598,0.6641793251037598,0.5809982419013977,0.7219592332839966,0.06210077181458473,0.759827196598053
MO_DOM_FA,Spruce-dominated spruce–beech,NDRE,181-210,196,6,249144,0.6456608474254608,0.6684815287590027,0.6832172274589539,0.6383118033409119,0.6684815287590027,0.6896668076515198,0.5723332464694977,0.7234624624252319,0.012987012974917889,0.781028151512146
MO_DOM_FA,Spruce-dominated spruce–beech,NDRE,211-240,226,9,375972,0.6346487998962402,0.6743907928466797,0.6994701385498047,0.6223278045654297,0.6743907928466797,0.7001283168792725,0.5977425575256348,0.7200629115104675,0.038431521505117416,0.7997570633888245
MO_DOM_FA,Spruce-dominated spruce–beech,NDRE,241-270,256,2,85205,0.6732668340206146,0.6805562674999237,0.6878457009792328,0.6714444756507874,0.6805562674999237,0.6896680593490601,0.6057049632072449,0.7233248054981232,0.06874120235443115,0.764797031879425
MO_DOM_FA,Spruce-dominated spruce–beech,NDRE,271-300,286,10,420827,0.5583224296569824,0.5936750173568726,0.672865378856659,0.5347501039505005,0.5936750173568726,0.6732043027877808,0.5007819831371307,0.6728341579437256,0.05137135460972786,0.9630746245384216
MO_DOM_FA,Spruce-dominated spruce–beech,NDRE,301-330,316,6,236862,0.556820809841156,0.578838586807251,0.5997215509414673,0.5401163101196289,0.578838586807251,0.6008604168891907,0.4613446146249771,0.676730751991272,0.02926653064787388,1.0
MO_DOM_FA,Spruce-dominated spruce–beech,NDVI,061-090,76,1,40342,0.7268099784851074,0.7268099784851074,0.7268099784851074,0.7268099784851074,0.7268099784851074,0.7268099784851074,0.47797566652297974,0.850662350654602,0.00019778481510002166,0.9836623668670654
MO_DOM_FA,Spruce-dominated spruce–beech,NDVI,091-120,106,1,42295,0.6575539708137512,0.6575539708137512,0.6575539708137512,0.6575539708137512,0.6575539708137512,0.6575539708137512,0.5051742196083069,0.7679337859153748,0.1336372345685959,0.8658815026283264
MO_DOM_FA,Spruce-dominated spruce–beech,NDVI,121-150,136,5,196369,0.6328706502914428,0.6667724847793579,0.7482606530189514,0.6102694272994995,0.6667724847793579,0.7759637236595154,0.5076627135276794,0.7851043939590454,-0.00195258017629385,0.9006932377815247
MO_DOM_FA,Spruce-dominated spruce–beech,NDVI,151-180,166,1,42608,0.881162166595459,0.881162166595459,0.881162166595459,0.881162166595459,0.881162166595459,0.881162166595459,0.8191204071044922,0.9147021174430847,0.11499680578708649,0.9351460933685303
MO_DOM_FA,Spruce-dominated spruce–beech,NDVI,181-210,196,6,249144,0.8605246543884277,0.8726368844509125,0.88736692070961,0.8592871427536011,0.8726368844509125,0.8931888937950134,0.7881678640842438,0.9105046093463898,-0.014593908563256264,0.9445331692695618
MO_DOM_FA,Spruce-dominated spruce–beech,NDVI,211-240,226,9,375972,0.82682124376297,0.8677082657814026,0.891456139087677,0.7921579480171204,0.8677082657814026,0.8918355107307434,0.803846001625061,0.9034402966499329,0.09096671640872955,0.9471232295036316
MO_DOM_FA,Spruce-dominated spruce–beech,NDVI,241-270,256,2,85205,0.8656089723110199,0.8710295855998993,0.8764501988887787,0.8642538189888,0.8710295855998993,0.8778053522109985,0.806066632270813,0.9036716818809509,0.10896379500627518,0.9310495853424072
MO_DOM_FA,Spruce-dominated spruce–beech,NDVI,271-300,286,10,420827,0.7660149216651917,0.8544012904167175,0.8805918633937836,0.7210009098052979,0.8544012904167175,0.9009369015693665,0.765846312046051,0.9021011888980865,0.027883468195796013,1.0
MO_DOM_FA,Spruce-dominated spruce–beech,NDVI,301-330,316,6,236862,0.7770273387432098,0.802290141582489,0.8086648285388947,0.7700920701026917,0.802290141582489,0.8104750514030457,0.6180852949619293,0.8962621092796326,-0.027136698365211487,1.0
MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NBR,061-090,76,1,32520,0.5641833543777466,0.5641833543777466,0.5641833543777466,0.5641833543777466,0.5641833543777466,0.5641833543777466,0.33684173226356506,0.7119717001914978,-0.4008506238460541,0.9016099572181702
MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NBR,091-120,106,1,33053,0.49518558382987976,0.49518558382987976,0.49518558382987976,0.49518558382987976,0.49518558382987976,0.49518558382987976,0.28589996695518494,0.654657781124115,-0.21477989852428436,0.8918272852897644
MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NBR,121-150,136,5,158477,0.4374312162399292,0.47388628125190735,0.5464918851852417,0.4374312162399292,0.47388628125190735,0.5774667263031006,0.3156772255897522,0.6046574711799622,-0.38435861468315125,0.8982548713684082
MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NBR,151-180,166,1,33765,0.6649894118309021,0.6649894118309021,0.6649894118309021,0.6649894118309021,0.6649894118309021,0.6649894118309021,0.5834779143333435,0.7088195085525513,-0.19151994585990906,0.7823453545570374
MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NBR,181-210,196,6,199524,0.640114963054657,0.6525246500968933,0.6701028347015381,0.6372103691101074,0.6525246500968933,0.6822797060012817,0.5701942443847656,0.7045435607433319,-0.29566359519958496,0.8866159319877625
